"Index","X","Y","ExpectedX","ExpectedY","Dx","Dy","Error"
"1","17.402","71.01","17.3930250068366","70.9719580007358","0.0089749931634131","0.0380419992642231","0.039086368599583"
"2","6.749","73.065","6.73254948400022","72.9030236289904","0.0164505159997796","0.161976371009644","0.162809595055429"
"3","5.087","73.657","5.08075346559272","73.6271856583781","0.00624653440728373","0.0298143416218721","0.0304616834473585"
"4","0.19","74.764","0.167494836315112","74.6565841763434","0.0225051636848881","0.107415823656567","0.10974808228075"
"5","-5.374","75.39","-5.3216953510682","75.6729125624426","-0.0523046489317958","-0.282912562442561","0.287706959053295"
"6","-9.438","76.15","-9.40614112802695","76.3440826788959","-0.0318588719730517","-0.19408267889591","0.196680131103292"
"7","-12.801","77.171","-12.8338086568341","77.0194588873623","0.0328086568341028","0.151541112637688","0.155051980905522"
"8","-18.528","78.214","-18.4636553209228","78.434124645959","-0.0643446790772089","-0.220124645959046","0.229336210582072"
"9","-24.875","79.671","-24.8338165033683","79.8853377620529","-0.0411834966317457","-0.214337762052864","0.218258462921022"
"10","-27.34","80.973","-27.4629231219751","80.520883744097","0.122923121975099","0.452116255903036","0.468528764077388"
"11","-33.423","82.319","-33.4339452892808","82.2850922957448","0.0109452892807909","0.0339077042552276","0.0356304892655177"
"12","-40.186","84.008","-40.1540486433785","84.137093455754","-0.0319513566214837","-0.129093455754003","0.132988757075415"
"13","-46.135","85.996","-46.1735020690888","85.8644594637645","0.0385020690888069","0.131540536235491","0.13705955638787"
"14","-52.106","88.072","-52.1253421458505","87.9997158598291","0.0193421458504588","0.0722841401708791","0.0748272378639204"
"15","-57.542","89.66","-57.5946549615541","89.4632214909816","0.0526549615540901","0.196778509018358","0.203701562555987"
"16","-63.727","91","-63.6338397144051","91.3043236513355","-0.0931602855948981","-0.304323651335466","0.318263607052822"
"17","-70.788","93.883","-70.8621732002153","93.6558580445429","0.0741732002153412","0.227141955457071","0.238945875794179"
"18","-79.142","96.416","-79.243293968185","96.0134134459423","0.101293968184976","0.402586554057692","0.415134196975756"
"19","-87.105","97.908","-87.0954191271185","97.9608384187637","-0.00958087288152853","-0.0528384187637414","0.0537000151082335"
"20","-96.837","100.497","-96.969233167555","99.7442136673869","0.132233167554958","0.752786332613141","0.764312026053993"
"21","-108.995","101.167","-108.95657350722","101.58607039086","-0.0384264927798057","-0.419070390859758","0.420828454174272"
"22","-122.305","104.032","-122.352868898777","102.513015093475","0.0478688987773523","1.51898490652478","1.51973898341796"
"23","-132.818","102.274","-132.827158415718","102.660264218749","0.00915841571818987","-0.386264218749403","0.386372777592514"
"24","-147.653","103.427","-147.47948449486","101.950760499516","-0.173515505140273","1.47623950048423","1.4864019285893"
"25","-160.673","99.801","-160.760056022976","100.222664233593","0.0870560229755881","-0.421664233592992","0.430557170452301"
"26","-176.518","97.694","-176.223035493796","96.8121106539714","-0.294964506203513","0.881889346028615","0.929910145421944"
"27","-191.502","91.824","-191.451563583935","91.7076272909439","-0.0504364160650255","0.116372709056108","0.126832328207527"
"28","-209.758","84.186","-209.515095706862","83.7624074752823","-0.242904293138423","0.423592524717705","0.488296142337615"
"29","-226.968","73.485","-227.0357957078","73.5702681483906","0.0677957078004283","-0.0852681483906252","0.108935371326887"
"30","-245.438","59.97","-244.514153736068","59.0619717009496","-0.923846263931807","0.908028299050379","1.29537921523278"
"31","-260.091","41.067","-260.489119987514","41.3670227148586","0.398119987513724","-0.300022714858592","0.498510936579176"
"32","-271.508","27.88","-270.062178623265","27.0820384192016","-1.44582137673518","0.797961580798404","1.65140610930646"
"33","-277.919","9.213","-278.382633533362","9.39254196386216","0.463633533362497","-0.17954196386216","0.497183437018647"
"34","-282.838","-1.754","-281.855725509964","-1.96665411085241","-0.982274490035991","0.212654110852414","1.00502982276045"
"35","-284.05","-19.313","-284.100777094952","-19.3104452438173","0.0507770949520818","-0.00255475618273593","0.0508413232609652"
"36","-284.049","-24.968","-283.973138694864","-24.9588719425551","-0.0758613051360157","-0.00912805744485112","0.0764085011609061"
"37","-281.893","-38.886","-281.052039342573","-38.608623231275","-0.840960657426535","-0.277376768724984","0.885523968714334"
"38","-278.977","-40.752","-280.008730043052","-41.3594536760605","1.03173004305239","0.607453676060473","1.19727475973407"
"39","-274.592","-52.347","-273.156810124757","-51.011404152506","-1.43518987524311","-1.33559584749396","1.9605066298902"
"40","-268.381","-52.168","-269.549044134984","-54.0486766116256","1.16804413498431","1.88067661162563","2.21388157289113"
"41","-260.534","-59.163","-260.186136195942","-58.0154132171436","-0.347863804057624","-1.14758678285636","1.19915163776732"
"42","-253.844","-57.63","-254.001101281727","-58.8653755760563","0.157101281726938","1.23537557605631","1.24532470730998"
"43","95.032","-53.512","94.7962500897524","-53.1178430488176","0.235749910247549","-0.394156951182396","0.459279568832676"
"44","96.157","-47.547","96.5664926590972","-47.6803144881692","-0.409492659097182","0.133314488169155","0.430647176480103"
"45","99.589","-40.405","99.0999094352481","-40.2364366126919","0.489090564751862","-0.168563387308097","0.517323106066291"
"46","100.416","-36.085","100.676844304396","-36.1879536544088","-0.260844304396372","0.102953654408765","0.280426828410098"
"47","103.806","-30.038","103.636100625986","-29.9527008525414","0.169899374013639","-0.0852991474586346","0.190109815231608"
"48","105.224","-26.811","105.347699389652","-26.88170804613","-0.123699389652003","0.0707080461299938","0.142482163051378"
"49","108.957","-21.19","109.016835789323","-21.2315128697275","-0.0598357893225483","0.0415128697275051","0.0728260944776335"
"50","110.454","-19.511","110.407375578895","-19.4720749672691","0.0466244211049514","-0.0389250327308872","0.0607370958844138"
"51","115.23","-14.075","115.36388140904","-14.2115433001341","-0.133881409039788","0.136543300134122","0.191228409233554"
"52","118.567","-11.758","118.492013875457","-11.6654574677982","0.0749861245427184","-0.0925425322018327","0.119109357903833"
"53","122.422","-8.451","122.661282363481","-8.80800953664254","-0.239282363481237","0.357009536642543","0.42978117539847"
"54","126.126","-7.187","126.077329534636","-7.08898187314867","0.0486704653642391","-0.0980181268513336","0.109436590728219"
"55","130.027","-4.598","130.020932279481","-5.18569548345966","0.00606772051858684","0.587695483459659","0.587726806017195"
"56","-148.922","-3.111","-147.205032091899","-2.32344841904222","-1.71696790810071","-0.787551580957783","1.888972284105"
"57","-143.676","0.503","-143.574702711033","0.366278881755355","-0.101297288966776","0.136721118244645","0.170158176195224"
"58","-134.629","7.223","-134.508903709023","7.05995121899278","-0.120096290976932","0.163048781007217","0.202504380432511"
"59","-129.461","10.265","-129.684172741807","10.5746502219459","0.223172741807076","-0.309650221945944","0.381692720177973"
"60","-120.315","17.464","-120.250335902721","17.3742918488214","-0.0646640972790067","0.0897081511786268","0.110584799429199"
"61","-113.703","21.915","-113.753930233699","21.9877591678435","0.0509302336986366","-0.0727591678434898","0.0888132040288766"
"62","-105.557","27.71","-105.536173160965","27.679621190112","-0.020826839035422","0.0303788098879885","0.0368324492047152"
"63","-95.768","34.21","-95.7691856623434","34.2117929811424","0.00118566234337436","-0.00179298114242243","0.0021495526440584"
"64","-89.651","38.175","-89.6336245858929","38.1478611470782","-0.0173754141071072","0.027138852921837","0.0322245613361387"
"65","-80.623","43.65","-80.6361411250141","43.6721472227426","0.0131411250141156","-0.0221472227426176","0.0257524492397856"
"66","-72.139","48.568","-72.1602215710653","48.607295778422","0.0212215710653396","-0.0392957784219661","0.0446599740289839"
"67","-66.369","51.809","-66.3343085188082","51.7433701198748","-0.0346914811917571","0.0656298801252149","0.0742346282574926"
"68","-58.94","55.535","-58.9593676350637","55.575451410717","0.0193676350637517","-0.0404514107170186","0.0448488786588873"
"69","-53.306","58.23","-53.3245748951071","58.2708450696807","0.0185748951071076","-0.0408450696806639","0.044870329232783"
"70","-47.486","60.913","-47.4909073755133","60.9237910216253","0.00490737551326248","-0.0107910216252947","0.011854470977051"
"71","-40.478","63.878","-40.4902139037867","63.9116818040794","0.0122139037866589","-0.0336818040794427","0.0358279691268668"
"72","-33.944","66.246","-33.9531744784297","66.2774936729836","0.00917447842973473","-0.0314936729836433","0.0328027817792688"
"73","-25.678","68.605","-25.7080517395927","68.7037437885845","0.0300517395926541","-0.0987437885845424","0.103215516452583"
"74","-18.409","70.656","-18.4115471144244","70.6672104788425","0.00254711442435251","-0.0112104788424858","0.0114962005796945"
"75","-11.832","72.022","-11.8353704787288","72.0392839059307","0.0033704787288471","-0.0172839059306824","0.0176094727655966"
"76","-5.295","73.154","-5.27161431357136","72.9391755717413","-0.0233856864286377","0.214824428258709","0.216093556836893"
