"Index","X","Y","ExpectedX","ExpectedY","Dx","Dy","Error"
"1","-5.684","229.831","-5.68401652208344","229.830989693369","1.65220834444924E-05","1.03066309975475E-05","1.94732093879354E-05"
"2","-41.886","273.092","-41.8859949468861","273.092005635113","-5.053113866893E-06","-5.63511275686324E-06","7.56891376185177E-06"
"3","-73.853","296.557","-73.8531185077253","296.556799938963","0.000118507725261452","0.000200061036707666","0.000232526341207163"
"4","-97.262","308.397","-97.2620466999307","308.396890563028","4.6699930734917E-05","0.000109436972081767","0.000118984597276586"
"5","-105.209","311.582","-105.208865878143","311.582356570741","-0.000134121856746106","-0.000356570740507323","0.000380961107520129"
"6","-86.162","303.263","-86.1620701672339","303.262860233534","7.01672338863091E-05","0.000139766466190849","0.0001563908749983"
"7","-42.552","273.689","-42.5523277684185","273.688634214698","0.000327768418522112","0.000365785302392396","0.000491152749790514"
"8","0.982","218.238","0.982405032195674","218.238213898065","-0.000405032195673671","-0.00021389806499883","0.000458043078478956"
"9","19.626","167.679","19.6269470342999","167.679208098836","-0.000947034299908722","-0.00020809883622519","0.000969628326134237"
"10","24.341","127.612","24.3418419682101","127.612012479607","-0.000841968210107069","-1.24796066103272E-05","0.000842060691050265"
"11","22.86","99.882","22.8603474524944","99.8819567641014","-0.00034745249437762","4.32358986302006E-05","0.00035013223042101"
"12","19","78.368","19.0004108801196","78.3679025129884","-0.000410880119581236","9.74870116010607E-05","0.000422286857595635"
"13","5.715","73.232","5.70021509034333","73.1393061073282","0.0147849096566723","0.0926938926718179","0.0938656022843857"
"14","-3.417","75.17","-3.37524491424856","75.5147416795203","-0.0417550857514426","-0.344741679520297","0.347261159337732"
"15","-13.427","77.218","-13.4269350458578","77.2188651618913","-6.49541421520183E-05","-0.000865161891297817","0.000867596760446188"
"16","-26.986","80.549","-26.9859941063824","80.5492523362585","-5.89361763303486E-06","-0.000252336258540709","0.000252405075430602"
"17","-46.262","85.521","-46.2827296878471","85.9901362006112","0.0207296878471013","-0.469136200611189","0.46959396789369"
"18","-66.571","92.257","-66.5711030901366","92.2579309896569","0.000103090136576611","-0.000930989656922065","0.000936679944033846"
"19","-94.785","99.154","-94.696427043103","99.3651579034536","-0.0885729568969822","-0.211157903453582","0.228982158441192"
"20","-142.687","102.158","-142.671904230653","102.415975915091","-0.0150957693467717","-0.257975915091222","0.258417211151511"
"21","-207.149","84.965","-207.149665787505","84.9657314507847","0.000665787505056414","-0.000731450784684284","0.000989087080243444"
"22","-271.186","25.973","-271.186441945129","25.9731422348585","0.000441945128613952","-0.00014223485847964","0.000464269589433042"
"23","-283.083","-32.315","-283.083820390299","-32.3151737346116","0.000820390298940765","0.00017373461157888","0.00083858449655153"
"24","-260.059","-58.348","-259.898310256542","-57.9099212392809","-0.16068974345842","-0.438078760719051","0.466619967688774"
"25","99.812","-37.979","99.8782486559993","-38.0094712759403","-0.0662486559993454","0.03047127594035","0.0729203886382441"
"26","110.762","-19.018","110.744366977342","-19.0042082396865","0.0176330226583019","-0.0137917603134987","0.022386070236046"
"27","127.074","-6.677","127.074236269654","-6.67732638938747","-0.000236269654138255","0.000326389387473647","0.00040293098878348"
"28","-132.058","8.881","-132.058603780637","8.8816850031469","0.000603780637305817","-0.000685003146895014","0.00091311574799775"
"29","-102.927","29.501","-102.914185949349","29.480437812996","-0.012814050650519","0.0205621870039643","0.0242281536329136"
"30","-79.338","44.444","-79.3382334338186","44.4444229480842","0.00023343381862162","-0.00042294808421417","0.000483090498371379"
"31","-59.786","55.16","-59.7862050854729","55.1604614419268","0.000205085472941846","-0.000461441926823625","0.000504964061139484"
"32","-39.679","64.151","-39.6791488079942","64.1514402648138","0.000148807994172273","-0.000440264813846625","0.000464733176608878"
"33","-18.409","70.656","-18.4091162933677","70.6565183092074","0.000116293367668163","-0.000518309207365064","0.000531195427129229"
"34","-2.605","73.225","-2.60505420438865","73.2253905099857","5.42043886455623E-05","-0.000390509985749077","0.000394253934309074"
"35","9.651","73.472","9.6509684805397","73.4724473098684","3.15194602986679E-05","-0.000447309868448542","0.000448418994679052"
"36","22.331","72.103","22.1636540509985","72.0203795292372","0.167345949001525","0.0826204707627767","0.186630139142326"
"37","34.838","67.47","34.8380426661283","67.470452627398","-4.26661283015051E-05","-0.000452627397962146","0.000454633874552066"
"38","45.591","59.344","45.4120258689046","59.3252643065869","0.178974131095366","0.0187356934131131","0.179952120879448"
"39","51.377","47.879","51.3770943373829","47.8793204034623","-9.43373829258576E-05","-0.000320403462339414","0.000334002874982213"
"40","50.91","36.612","50.9103775668447","36.6118105320668","-0.000377566844719013","0.000189467933225274","0.000422439131652985"
"41","43.445","24.789","43.4450636075146","24.7889385792516","-6.36075145834525E-05","6.14207484197493E-05","8.84218539045991E-05"
"42","28.017","14.825","28.0174980631437","14.8258947681595","-0.000498063143723471","-0.000894768159474424","0.00102404929292733"
"43","9.857","9.996","9.83672299388283","10.1266309107039","0.0202770061171673","-0.130630910703939","0.132195279070079"
"44","-13.251","10.779","-13.276832447661","10.6558050708841","0.0258324476609975","0.123194929115929","0.125874166976536"
"45","-31.936","16.495","-31.8976734615001","16.5592032979816","-0.0383265384999092","-0.0642032979816456","0.0747729030137589"
"46","-45.361","26.876","-45.3608185343919","26.8761564155137","-0.000181465608129372","-0.000156415513664854","0.000239573746159304"
"47","-51.167","37.926","-51.1675810786141","37.9267629008617","0.000581078614068531","-0.000762900861687399","0.000958994306808534"
"48","-50.765","49.913","-51.0378803552471","49.8741052751515","0.272880355247146","0.038894724848511","0.27563832806932"
"49","-45.213","59.481","-45.213092552326","59.4814639220429","9.25523260022487E-05","-0.000463922042875708","0.000473064049484208"
"50","-34.978","67.104","-35.1767213250582","67.1786966707649","0.198721325058237","-0.0746966707649079","0.212296391058027"
"51","-19.551","72.537","-19.550992216291","72.5376710848784","-7.78370896981073E-06","-0.000671084878405281","0.000671130017321203"
"52","-8.041","73.406","-8.04097407645325","73.4063282741744","-2.59235467474639E-05","-0.000328274174407284","0.000329296164354752"
