"Index","X","Y","ExpectedX","ExpectedY","Dx","Dy","Error"
"1","-2.032","223.704","-2.0323168063664","223.703819304818","0.000316806366403188","0.000180695181512647","0.000364714987922733"
"2","-31.005","262.532","-31.0049229047898","262.532073442486","-7.70952101554201E-05","-7.34424857569138E-05","0.000106477556992368"
"3","-58.903","286.793","-58.9031637325702","286.792772639927","0.000163732570172215","0.000227360073097316","0.000280180223024424"
"4","-84.786","302.568","-84.786063212585","302.567876190777","6.32125850188459E-05","0.000123809223396165","0.00013901278611238"
"5","-102.284","310.456","-102.284086375041","310.455781155152","8.63750412207764E-05","0.000218844847722721","0.000235273702569309"
"6","-102.679","310.611","-102.679010172972","310.610974002916","1.01729720682897E-05","2.59970843217161E-05","2.79166214634332E-05"
"7","-76.439","298.059","-76.438859904032","298.059245986419","-0.000140095968006904","-0.00024598641908824","0.000283083377519145"
"8","-29.155","260.569","-29.1551438449171","260.56886637627","0.000143844917094071","0.000133623729880128","0.000196333036855435"
"9","7.765","204.174","7.76530618120344","204.174134014429","-0.000306181203445277","-0.000134014428653018","0.000334225666923402"
"10","22.525","151.476","22.5251223525511","151.476016824556","-0.000122352551091609","-1.68245564964309E-05","0.000123503896537423"
"11","24.141","114.872","24.1410275845551","114.871998701738","-2.75845551129805E-05","1.29826186423543E-06","2.7615089437646E-05"
"12","21.464","90.438","21.4646333982329","90.4378913656629","-0.000633398232906757","0.000108634337081526","0.000642646668584335"
"13","17.509","72.464","17.5090648117054","72.4639826029527","-6.48117054460329E-05","1.73970473014151E-05","6.71059939024153E-05"
"14","11.207","72.278","11.2000345251588","72.2410224385422","0.00696547484124999","0.0369775614577605","0.0376278871467233"
"15","1.436","74.203","1.4754782698181","74.4793807621285","-0.0394782698181035","-0.276380762128454","0.279186066025037"
"16","-8.163","76.032","-8.03321719951369","76.1304300097353","-0.129782800486307","-0.0984300097353099","0.162886592814024"
"17","-18.849","78.623","-18.8494331590286","78.6149950711316","0.000433159028581542","0.00800492886844495","0.00801663975321986"
"18","-29.786","81.438","-29.9858257951","81.2673746192612","0.199825795099997","0.170625380738784","0.262761049129434"
"19","-45.08","85.572","-45.0788445939095","85.5431540787394","-0.00115540609053255","0.0288459212605687","0.02886905153629"
"20","-58.083","89.615","-58.1485259300701","89.5336194150564","0.0655259300701303","0.0813805849436449","0.104481802804725"
"21","-73.162","94.115","-73.0826227104444","94.2407183449941","-0.0793772895555662","-0.125718344994141","0.148680383256346"
"22","-96.279","100.021","-96.4581584599263","99.5778186035263","0.179158459926256","0.443181396473676","0.478024585082719"
"23","-126.232","104.018","-126.450152860566","102.740918337098","0.218152860566477","1.27708166290211","1.29558027319582"
"24","-157.282","101.59","-156.934123238319","100.916622417487","-0.347876761680652","0.673377582512515","0.757928499231831"
"25","-194.705","89.925","-194.858972016338","90.4336199264991","0.153972016337775","-0.508619926499065","0.531414726411524"
"26","-232.631","68.303","-233.186113008311","69.1378376859138","0.555113008311167","-0.834837685913797","1.00254895831484"
"27","-266.817","33.072","-266.768240237347","33.0371728203571","-0.0487597626534466","0.0348271796428961","0.0599203379154273"
"28","-282.142","0.581","-281.593793053996","0.425007228728954","-0.548206946003575","0.155992771271046","0.569968946816743"
"29","-283.821","-26.612","-283.977691799316","-26.6283228492845","0.156691799315979","0.0163228492844638","0.157539694622157"
"30","-276.998","-45.298","-277.644576881132","-45.7207094862916","0.64657688113158","0.422709486291637","0.772492700945958"
"31","-262.755","-60.706","-261.664470393954","-57.8999469331236","-1.0905296060464","-2.80605306687643","3.01051301870468"
"32","94.945","-53.373","94.7341521419294","-53.3018400332964","0.210847858070593","-0.0711599667035543","0.222532155236514"
"33","99.082","-39.724","99.2525192302955","-39.7986769670621","-0.170519230295483","0.0746769670620679","0.186154391057942"
"34","106.48","-24.884","106.483798524466","-24.8864594370254","-0.00379852446570794","0.00245943702537943","0.00452522028175304"
"35","115.121","-13.962","115.3768261742","-14.2031830058417","-0.255826174199925","0.241183005841686","0.351591060342269"
"36","122.748","-8.778","122.737687999417","-8.76557894165794","0.0103120005831272","-0.0124210583420616","0.0161437308687712"
"37","130.98","-5.55","130.820058543553","-5.28986140472084","0.159941456447314","-0.260138595279164","0.30537412831526"
"38","-136.092","6.132","-135.973686872448","6.00104961258595","-0.118313127552483","0.130950387414051","0.176482294055636"
"39","-116.501","19.909","-116.576153330901","20.0399442920229","0.075153330901415","-0.130944292022942","0.150978245979238"
"40","-97.571","33.032","-97.5711009855745","33.0321543178122","0.000100985574519541","-0.000154317812217641","0.000184423624920131"
"41","-82.248","42.664","-82.2631595138903","42.6845286515574","0.0151595138902536","-0.0205286515573846","0.0255193337717367"
"42","-66.799","51.601","-66.7512738237251","51.5018506827236","-0.0477261762748782","0.099149317276428","0.110038061679596"
"43","-52.659","58.679","-52.6100800003151","58.5581962310364","-0.0489199996848626","0.120803768963562","0.130333100035902"
"44","-37.087","65.247","-37.0971171715264","65.2780045141434","0.0101171715264243","-0.0310045141433903","0.0326134490197339"
"45","-20.618","70.145","-20.6260873601046","70.1791473285903","0.00808736010464273","-0.0341473285903362","0.0350919569605139"
"46","-3.93","73.363","-3.88955932713083","73.0886053868953","-0.0404406728691695","0.274394613104675","0.277358705871973"
"47","2.989","73.582","2.9829792814557","73.6370041882017","0.00602071854429509","-0.0550041882016927","0.055332718815515"
"48","15.001","73.029","14.9976050459581","73.1165846150026","0.00339495404191759","-0.0875846150025836","0.0876503878947351"
"49","24.732","70.896","24.7414790390696","71.3179323077125","-0.00947903906964243","-0.421932307712453","0.422038771291501"
"50","35.075","67.447","35.1266524691588","67.4663731083343","-0.0516524691588032","-0.0193731083342783","0.0551660665330853"
"51","43.381","61.805","43.0880111775636","61.7534297499845","0.292988822436399","0.0515702500155442","0.297492757490554"
"52","47.525","54.993","48.2084038204793","55.3481474293001","-0.683403820479334","-0.355147429300068","0.770175615287966"
"53","50.756","48.061","51.2977281331693","47.9858670451909","-0.541728133169322","0.0751329548091277","0.54691345857043"
"54","51.767","42.026","51.8287923752134","42.0833055438411","-0.0617923752133791","-0.0573055438410606","0.0842746877148218"
"55","50.704","35.795","50.6144048571641","35.8417188589176","0.0895951428358899","-0.0467188589175578","0.101044254652811"
"56","46.631","28.419","46.613309256734","28.4330659234389","0.0176907432660158","-0.014065923438892","0.0226011636756353"
"57","40.444","21.995","40.3971289412928","22.0483579678901","0.0468710587072039","-0.0533579678901255","0.0710209045401269"
"58","33.516","17.169","33.3670195832757","17.4043605295446","0.148980416724292","-0.235360529544643","0.278549355473816"
"59","24.878","12.962","24.9723418276302","13.653590441098","-0.094341827630231","-0.691590441098004","0.697995500457377"
"60","15.729","10.43","15.5417232488487","11.1893450609293","0.187276751151282","-0.759345060929311","0.782098141590631"
"61","5.068","9.841","5.07505940110561","9.7509716344193","-0.00705940110561176","0.0900283655806948","0.0903047161177153"
"62","-5.816","10.579","-5.88547855058111","9.81977787257616","0.0694785505811115","0.759222127423845","0.762394587966652"
"63","-16.521","12.019","-16.6980667841024","11.3646995067466","0.177066784102355","0.654300493253372","0.67783610224298"
"64","-25.442","14.449","-25.6601314133326","13.9527845325305","0.218131413332628","0.496215467469474","0.542043451799243"
"65","-34.234","17.644","-34.1234710992964","17.8123761021786","-0.110528900703642","-0.168376102178623","0.201412883588964"
"66","-42.061","23.379","-42.0371256574703","23.4516950261357","-0.0238743425297443","-0.0726950261357224","0.0765150381042898"
"67","-47.086","29.159","-47.1173748309958","29.165838686599","0.0313748309957873","-0.00683868659901776","0.0321114878885081"
"68","-50.283","35.131","-50.2997800987412","35.1219478005291","0.0167800987412221","0.00905219947087943","0.0190660438745366"
"69","-52.767","43.11","-52.0185235029661","42.9705845103882","-0.74847649703387","0.13941548961175","0.761349949337213"
"70","-50.959","50.308","-50.9698771192489","50.347487677557","0.0108771192488604","-0.0394876775570339","0.0409583740156052"
"71","-47.505","55.942","-47.7055078114829","56.3936998747104","0.2005078114829","-0.45169987471035","0.494202548839045"
"72","-42.618","61.996","-42.6494475087589","62.0659037060221","0.0314475087588804","-0.0699037060221244","0.0766516400526919"
"73","-35.857","67.016","-35.8671081106863","67.1156597178018","0.0101081106863461","-0.0996597178018419","0.100171020030696"
"74","-23.633","71.368","-23.6743798028378","71.397326843352","0.0413798028378061","-0.0293268433519671","0.0507183578587332"
"75","-13.22","73.375","-13.2159299465156","73.4551445428234","-0.00407005348444223","-0.0801445428234473","0.0802478228972325"
"76","-2.282","73.554","-2.27571907476207","73.6093968995779","-0.00628092523792523","-0.0553968995779286","0.0557518296084668"
"77","12.25","71.988","12.2572273038132","72.0253033669851","-0.00722730381321846","-0.0373033669851424","0.0379970407905243"
"78","29.933","67.735","29.8746447158906","67.5306529563606","0.05835528410935","0.204347043639359","0.212516007462095"
"79","38.955","64.429","38.966406953385","64.4630344525527","-0.0114069533849843","-0.0340344525527456","0.0358951604828882"
"80","51.903","59.014","51.9175019481193","59.0498609785594","-0.014501948119289","-0.0358609785594055","0.0386822476401345"
"81","67.732","51.163","67.6853158052718","51.0673723497673","0.0466841947282433","0.0956276502327356","0.106414573844276"
"82","86.288","40.264","86.2933385366719","40.272974987369","-0.00533853667189987","-0.00897498736901525","0.0104427186149586"
"83","107.885","26.035","107.906507096547","26.0647883598224","-0.0215070965469408","-0.0297883598223798","0.0367410068287058"
"84","122.71","15.644","122.700889607893","15.6328320840576","0.00911039210660647","0.0111679159424316","0.0144125497686334"
"85","140.362","3.643","139.9087524754","3.0365013841564","0.4532475246003","0.606498615843601","0.757148525440355"
"86","-128.049","-6.692","-127.852896012949","-6.32078670349862","-0.196103987050577","-0.371213296501381","0.419828637942381"
"87","-119.252","-10.689","-119.449983338153","-10.9034340411538","0.197983338152753","0.21443404115381","0.291855032835929"
"88","-111.111","-18.447","-111.165243415363","-18.4900907727429","0.0542434153632598","0.0430907727429428","0.069275990110969"
"89","-104.532","-28.209","-104.532525465151","-28.2093067488719","0.000525465150644777","0.000306748871938822","0.000608447610709319"
"90","-97.702","-42.295","-98.2219254073776","-42.5095481571648","0.519925407377585","0.214548157164828","0.562452967793371"
