"Index","X","Y","ExpectedX","ExpectedY","Dx","Dy","Error"
"27","117.959","-11.959","118.009132660402","-12.0108437318282","-0.0501326604019994","0.0518437318282086","0.0721183483508698"
"28","133.064","-4.251","133.140596780316","-4.37646598353063","-0.0765967803160095","0.12546598353063","0.146999250943966"
"29","-121.676","16.37","-121.676360934312","16.3704463400756","0.000360934311913752","-0.000446340075583862","0.000574014843526595"
"30","-90.067","37.859","-90.0822743141037","37.8837982605096","0.0152743141037348","-0.0247982605096126","0.0291248758905882"
"31","-69.698","49.919","-69.6982729488676","49.9195486566832","0.000272948867575451","-0.000548656683186266","0.000612801142554153"
"32","-50.589","59.513","-50.5890004748723","59.513001203031","4.74872301481355E-07","-1.20303103301467E-06","1.29336281418268E-06"
"33","-30.162","67.373","-30.1620652896267","67.373228130298","6.52896266792879E-05","-0.000228130298040696","0.00023728920800588"
"34","-10.418","72.286","-10.4181520735962","72.2868358147661","0.000152073596218827","-0.000835814766091403","0.000849536757229111"
"35","1.638","73.771","1.67685281977017","73.4353891769727","-0.0388528197701661","0.335610823027295","0.337852284493018"
"36","14.405","73.006","14.4049887792334","73.0062718082231","1.122076658433E-05","-0.000271808223146763","0.000272039731974836"
"37","27.296","70.416","27.2960044080528","70.4161089991227","-4.40805279566803E-06","-0.000108999122716114","0.000109088219722992"
"38","39.557","64.946","39.3613554224178","64.8924134807956","0.1956445775822","0.0535865192044298","0.202850476405071"
"39","47.65","56.726","47.4817055580364","56.7204547643124","0.168294441963631","0.0055452356875918","0.168385773848865"
"40","51.657","44.76","51.6576679528168","44.760722674965","-0.000667952816783668","-0.000722674964954706","0.000984083365585214"
"41","49.385","33.309","49.4727206584876","33.2739359953652","-0.0877206584875978","0.035064004634819","0.0944690337969452"
"42","41.686","23.074","41.6700278502475","23.0907253637205","0.015972149752514","-0.016725363720461","0.0231267671605533"
"43","27.097","14.584","27.1364059759801","14.5004560983942","-0.0394059759800918","0.0835439016057986","0.0923710692720558"
"44","5.65","9.754","5.64995553836983","9.75452551861517","4.44616301686906E-05","-0.000525518615171805","0.000527396104886402"
"45","-13.56","10.586","-13.5331265601926","10.7103577886529","-0.026873439807364","-0.124357788652855","0.127228304106076"
"46","-30.898","15.886","-30.8198957078214","16.0236194834222","-0.0781042921786224","-0.137619483422174","0.158238436146562"
"47","-44.07","25.419","-44.0607774275081","25.4276076574416","-0.00922257249187197","-0.00860765744156922","0.0126153719722898"
"48","-50.311","35.567","-50.4248812977623","35.5233358333069","0.113881297762305","0.0436641666930839","0.121965197630423"
"49","-51.09","48.478","-51.2191565561384","48.4558578014532","0.129156556138419","0.0221421985467884","0.131040806430753"
"50","-46.249","57.966","-46.4239692274728","57.9788686955653","0.174969227472801","-0.0128686955653166","0.175441824796658"
"51","-37.098","66.152","-37.0980782242224","66.1526937552925","7.82242224275365E-05","-0.000693755292530795","0.000698151441228107"
"52","-22.829","71.768","-22.829005084604","71.7685121530912","5.0846039805208E-06","-0.000512153091207779","0.000512178330302369"
"53","-8.383","73.077","-8.32709203311614","72.7516255303443","-0.0559079668838578","0.325374469655728","0.330142766488731"
"54","2.609","72.943","2.65425686311092","73.2674627836819","-0.0452568631109243","-0.324462783681867","0.327603848654479"
"55","24.322","69.269","24.3222039394182","69.2697874583978","-0.000203939418184973","-0.000787458397780938","0.000813438390122661"
"56","39.042","64.631","38.9722886798876","64.4238432652344","0.0697113201123685","0.207156734765633","0.218571683688825"
"57","51.984","59.17","51.9185435060156","59.0087761078418","0.0654564939844136","0.161223892158205","0.174004873516152"
"58","70.53","49.519","70.5302308987404","49.5194555244118","-0.000230898740412044","-0.000455524411790975","0.000510702181375195"
"59","94.04","35.331","94.0468813283222","35.3417440008973","-0.00688132832219424","-0.0107440008972546","0.012758770895272"
"60","119.399","18.051","119.399514172223","18.0516496720203","-0.000514172223176956","-0.000649672020305303","0.000828520856137193"
"61","145.165","0.88","144.641880745951","-0.198991736326948","0.523119254049476","1.07899173632695","1.19911505745659"
"62","-119.516","-10.957","-119.516203067082","-10.9567999038654","0.000203067082097164","-0.00020009613462868","0.000285087184778262"
"63","-107.156","-23.851","-107.157001306316","-23.8516720201728","0.0010013063161125","0.000672020172846288","0.00120591270471753"
"64","-97.181","-45.07","-97.2514363108747","-45.1009480836579","0.0704363108746833","0.0309480836578615","0.0769354129886168"
"65","267.258","-54.986","267.482424726268","-55.330046017137","-0.224424726268353","0.344046017136982","0.410772588750084"
"66","284.114","-25.189","284.114038694373","-25.1890028143604","-3.86943734724809E-05","2.8143604176023E-06","3.8796587001797E-05"
"67","265.365","34.561","265.557584572317","34.7023576163616","-0.192584572316662","-0.141357616361645","0.238894941758585"
"68","210.306","83.547","210.419097842283","83.807341928322","-0.113097842283054","-0.260341928322006","0.283846862888254"
"69","149.233","102.591","149.240116824547","102.062013204492","-0.00711682454689821","0.528986795507976","0.529034667118733"
"70","100.698","100.731","100.779129859732","100.51196399816","-0.0811298597322576","0.21903600184001","0.2335783043055"
"71","70.452","93.845","70.6913422535498","93.4808944840703","-0.239342253549765","0.364105515929694","0.435726452105801"
"72","48.817","86.744","48.8170126650354","86.7442438620009","-1.26650354346225E-05","-0.000243862000914419","0.000244190660371244"
"73","32.567","82.253","32.5674976887071","81.8227985329745","-0.000497688707056909","0.430201467025498","0.430201754906857"
"74","17.116","78.077","17.1159611979117","78.0776421592287","3.88020883441698E-05","-0.000642159228732453","0.000643330457157228"
"75","2.775","75.39","2.81593980118094","75.0472146481302","-0.0409398011809441","0.342785351869821","0.34522147206866"
